canonical_character_id,preferred_label,canonical_definition,first_definition_source,first_occurrence,origin_type,parent_canonical_ids,parent_relationship,source_reference_codes,related_non_equivalent_concepts,confidence,all_occurrence_count,analysis_occurrence_count,analysis_matrix_count,matrices_present,reference_layer_present,earliest_analysis_year,latest_analysis_year,analysis_span_years,review_status,freeze_phase1_status,freeze_phase1_recommended_confidence,freeze_phase1_note,freeze_phase2_status,freeze_phase2_recommended_confidence,freeze_phase2_note,phase2_parent_canonical_id,freeze_phase3_C12_status,freeze_phase3_C12_recommended_confidence,freeze_phase3_C12_note,freeze_phase4_DE12_status,freeze_phase4_DE12_recommended_confidence,freeze_phase4_DE12_note,freeze_phase5_GA11_status,freeze_phase5_GA11_recommended_confidence,freeze_phase5_GA11_note,freeze_phase6_M26_status,freeze_phase6_M26_recommended_confidence,freeze_phase6_M26_note,v1_freeze_status,v1_freeze_confidence,v1_freeze_note
MC0848,POSTERIOR_DORSAL_NEURAL_ARCHES_ACCESSORY_LAMINA_POCDF_LINKING,"Posterior dorsal neural arches, accessory lamina in POCDF linking hyposphene to PCDL: ab- sent (0); present (1) (Mannion et al., 2012; Tschopp et al., 2015a; taxa that lack a hyposphene are scored with state ‘?’).",Mannion et al. (2019) supplied character list,M19:C478,M19_added_block_provisional_distinct,,,"Mannion et al., 2012; Tschopp et al., 2015a; taxa that lack a hyposphene are scored with state ‘?’",MC0106; MC0103; MC0099,moderate,2,2,2,M19; M26,no,2019,2026,7,frozen-v1.0,NOT_YET_AUDITED,,,FROZEN_CURRENT_ID,high,Accepted in Phase 2 after source-first review; no supported older canonical equivalent was identified.,,NOT_PHASE3_C12_TARGET,,,NOT_PHASE4_DE12_TARGET,,,NOT_PHASE5_GA11_TARGET,,,NOT_PHASE6_M26_TARGET,,,FROZEN_V1,moderate,Canonical identity frozen in MacronariaMatrix v1.0.0 after the multi-phase lineage and duplicate audit.
MC0849,MIDDLE_POSTERIOR_DORSAL_TRANSVERSE_PRO_CESSES_ANTERIOR_EXCAVATED,"Middle–posterior dorsal transverse pro- cesses, anterior surface excavated by a mediolaterally elongate, channel-like fossa or fenestra (laterodiapo- physeal fossa): absent (0); present (1) (new character: based on Ibiricu et al., 2013).",Mannion et al. (2019) supplied character list,M19:C479,M19_added_block_provisional_distinct,,,"new character: based on Ibiricu et al., 2013",MC0033; MC0125; MC0272,moderate,2,2,2,M19; M26,no,2019,2026,7,frozen-v1.0,NOT_YET_AUDITED,,,FROZEN_CURRENT_ID,high,Accepted in Phase 2 after source-first review; no supported older canonical equivalent was identified.,,NOT_PHASE3_C12_TARGET,,,NOT_PHASE4_DE12_TARGET,,,NOT_PHASE5_GA11_TARGET,,,NOT_PHASE6_M26_TARGET,,,FROZEN_V1,moderate,Canonical identity frozen in MacronariaMatrix v1.0.0 after the multi-phase lineage and duplicate audit.
MC0850,MIDDLE_POSTERIOR_DORSAL_NEURAL_SPINES_AC_CESSORY_LAMINA,"Middle and posterior dorsal neural spines, ac- cessory lamina on lateral surface, extending postero- dorsally from the spinoprezygapophyseal lamina to the spinopostzygapophyseal lamina: absent (0); pre- sent (1) (Tschopp et al., 2015a).",Mannion et al. (2019) supplied character list,M19:C481,M19_added_block_provisional_distinct,,,"Tschopp et al., 2015a",MC0122; MC0101; MC0100,moderate,2,2,2,M19; M26,no,2019,2026,7,frozen-v1.0,NOT_YET_AUDITED,,,FROZEN_CURRENT_ID,high,Accepted in Phase 2 after source-first review; no supported older canonical equivalent was identified.,,NOT_PHASE3_C12_TARGET,,,NOT_PHASE4_DE12_TARGET,,,NOT_PHASE5_GA11_TARGET,,,NOT_PHASE6_M26_TARGET,,,FROZEN_V1,moderate,Canonical identity frozen in MacronariaMatrix v1.0.0 after the multi-phase lineage and duplicate audit.
MC0851,MIDDLE_POSTERIOR_DORSAL_NEURAL_SPINES_DIVIDED_SPOL,"Middle and posterior dorsal neural spines, divided SPOL: bifurcates a short distance above the postzygapophysis (0); divided into lateral and medial branches throughout its length (1) (Whitlock, 2011a; modified here so that only taxa with a divided SPOL are scored).",Mannion et al. (2019) supplied character list,M19:C482,M19_added_block_provisional_distinct,,,"Whitlock, 2011a; modified here so that only taxa with a divided SPOL are scored",MC0100; MC0095; MC0107,moderate,2,2,2,M19; M26,no,2019,2026,7,frozen-v1.0,NOT_YET_AUDITED,,,FROZEN_CURRENT_ID,high,Accepted in Phase 2 after source-first review; no supported older canonical equivalent was identified.,,NOT_PHASE3_C12_TARGET,,,NOT_PHASE4_DE12_TARGET,,,NOT_PHASE5_GA11_TARGET,,,NOT_PHASE6_M26_TARGET,,,FROZEN_V1,moderate,Canonical identity frozen in MacronariaMatrix v1.0.0 after the multi-phase lineage and duplicate audit.
MC0852,MIDDLE_POSTERIOR_DORSAL_NEURAL_SPINES_LAT_ERAL_SPINOPOSTZYGAPOPHYSEAL,"Middle and posterior dorsal neural spines, lat- eral spinopostzygapophyseal lamina (lSPOL): extends to posterolateral margin of spine (0); does not reach lateral margin of the spine, because it fades out on the posterior surface or extends dorsomedially to con- tact the postspinal lamina (i.e. forms a second medial SPOL) (1) (new character: based on Wilson et al., 2011; note that if only a single undivided SPOL is present, then the state score is determined on the basis of whether this extends to the posterolateral margin of the spine or not).",Mannion et al. (2019) supplied character list,M19:C483,M19_added_block_provisional_distinct,,,"new character: based on Wilson et al., 2011; note that if only a single undivided SPOL is present, then the state score is determined on the basis of whether this extends to the posterolateral margin of the spine or not",MC0122; MC0100; MC0101,moderate,2,2,2,M19; M26,no,2019,2026,7,frozen-v1.0,NOT_YET_AUDITED,,,FROZEN_CURRENT_ID,high,Accepted in Phase 2 after source-first review; no supported older canonical equivalent was identified.,,NOT_PHASE3_C12_TARGET,,,NOT_PHASE4_DE12_TARGET,,,NOT_PHASE5_GA11_TARGET,,,NOT_PHASE6_M26_TARGET,,,FROZEN_V1,moderate,Canonical identity frozen in MacronariaMatrix v1.0.0 after the multi-phase lineage and duplicate audit.
MC0853,MIDDLE_POSTERIOR_DORSAL_NEURAL_SPINES_SPINOPARAPOPHYSEAL_LAMINA,"Middle and posterior dorsal neural spines, spinoparapophyseal lamina (SPPL): absent (0); pre- sent (1) (Wilson & Allain, 2015).",Mannion et al. (2019) supplied character list,M19:C484,M19_added_block_provisional_distinct,,,"Wilson & Allain, 2015",MC0097; MC0098; MC0099,moderate,2,2,2,M19; M26,no,2019,2026,7,frozen-v1.0,NOT_YET_AUDITED,,,FROZEN_CURRENT_ID,high,Accepted in Phase 2 after source-first review; no supported older canonical equivalent was identified.,,NOT_PHASE3_C12_TARGET,,,NOT_PHASE4_DE12_TARGET,,,NOT_PHASE5_GA11_TARGET,,,NOT_PHASE6_M26_TARGET,,,FROZEN_V1,moderate,Canonical identity frozen in MacronariaMatrix v1.0.0 after the multi-phase lineage and duplicate audit.
MC0854,POSTERIOR_DORSAL_NEURAL_SPINES_MEDI_OLATERAL_WIDTH_ANTEROPOSTERIOR,"Posterior dorsal neural spines, ratio of medi- olateral width to anteroposterior length (at base): less than 1.0 (longer than wide) (0); 1.0 or greater (wider than long) (1) (Upchurch, 1998; Wilson, 2002).",Mannion et al. (2019) supplied character list,M19:C485,M19_added_block_provisional_distinct,,,"Upchurch, 1998; Wilson, 2002",MC0126; MC0267; MC0274,moderate,2,2,2,M19; M26,no,2019,2026,7,frozen-v1.0,NOT_YET_AUDITED,,,FROZEN_CURRENT_ID,high,Accepted in Phase 2 after source-first review; no supported older canonical equivalent was identified.,,NOT_PHASE3_C12_TARGET,,,NOT_PHASE4_DE12_TARGET,,,NOT_PHASE5_GA11_TARGET,,,NOT_PHASE6_M26_TARGET,,,FROZEN_V1,moderate,Canonical identity frozen in MacronariaMatrix v1.0.0 after the multi-phase lineage and duplicate audit.
MC0856,THORACIC_RIBS_AREA_BETWEEN_CAPITULUM_TUBERCULUM_POSTERIOR_AT,"Thoracic ribs, area between capitulum and tuberculum, on the posterior surface at the base of the rib head: flat (0); oblique ridge connects the medial and lateral edges (1) (Tschopp et al., 2015a).",Mannion et al. (2019) supplied character list,M19:C487,M19_added_block_provisional_distinct,,,"Tschopp et al., 2015a",MC0139; MC0236; MC0339,moderate,2,2,2,M19; M26,no,2019,2026,7,frozen-v1.0,NOT_YET_AUDITED,,,FROZEN_CURRENT_ID,high,Accepted in Phase 2 after source-first review; no supported older canonical equivalent was identified.,,NOT_PHASE3_C12_TARGET,,,NOT_PHASE4_DE12_TARGET,,,NOT_PHASE5_GA11_TARGET,,,NOT_PHASE6_M26_TARGET,,,FROZEN_V1,moderate,Canonical identity frozen in MacronariaMatrix v1.0.0 after the multi-phase lineage and duplicate audit.
MC0857,SACRAL_NEURAL_SPINES_LATERAL_ANTERIOR_POSTERIOR_SPDL,"Sacral neural spines, lateral surface anterior and posterior to SPDL: unbroken bone surface (0); excavated by numerous foramina (1) (new character: based on Wilson & Allain, 2015).",Mannion et al. (2019) supplied character list,M19:C488,M19_added_block_provisional_distinct,,,"new character: based on Wilson & Allain, 2015",MC0111; MC0089; MC0099,moderate,2,2,2,M19; M26,no,2019,2026,7,frozen-v1.0,NOT_YET_AUDITED,,,FROZEN_CURRENT_ID,high,Accepted in Phase 2 after source-first review; no supported older canonical equivalent was identified.,,NOT_PHASE3_C12_TARGET,,,NOT_PHASE4_DE12_TARGET,,,NOT_PHASE5_GA11_TARGET,,,NOT_PHASE6_M26_TARGET,,,FROZEN_V1,moderate,Canonical identity frozen in MacronariaMatrix v1.0.0 after the multi-phase lineage and duplicate audit.
MC0858,ANTERIORMOST_CAUDAL_NEURAL_ARCHES_POSTZYGO_DIAPOPHYSEAL_LAMINA,"Anteriormost caudal neural arches, postzygo- diapophyseal lamina (PODL): absent (0); present (1) (new character: based on Wilson, 2002).",Mannion et al. (2019) supplied character list,M19:C491,M19_added_block_provisional_distinct,,,"new character: based on Wilson, 2002",MC0432; MC0123; MC0124,moderate,2,2,2,M19; M26,no,2019,2026,7,frozen-v1.0,NOT_YET_AUDITED,,,FROZEN_CURRENT_ID,high,Accepted in Phase 2 after source-first review; no supported older canonical equivalent was identified.,,NOT_PHASE3_C12_TARGET,,,NOT_PHASE4_DE12_TARGET,,,NOT_PHASE5_GA11_TARGET,,,NOT_PHASE6_M26_TARGET,,,FROZEN_V1,moderate,Canonical identity frozen in MacronariaMatrix v1.0.0 after the multi-phase lineage and duplicate audit.
MC0859,ANTERIORMOST_CAUDAL_NEURAL_ARCHES_CEN_TROPREZYGAPOPHYSEAL_FOSSA_BETWEEN,"Anteriormost caudal neural arches, cen- troprezygapophyseal fossa (CPRF) between dorsal margin of anterior neural canal opening and below interprezygapophyseal lamina (TRPL): absent (0); pre- sent (1) (new character: based on Remes, 2006).",Mannion et al. (2019) supplied character list,M19:C492,M19_added_block_provisional_distinct,,,"new character: based on Remes, 2006",MC0088; MC0289; MC0095,moderate,2,2,2,M19; M26,no,2019,2026,7,frozen-v1.0,NOT_YET_AUDITED,,,FROZEN_CURRENT_ID,high,Accepted in Phase 2 after source-first review; no supported older canonical equivalent was identified.,,NOT_PHASE3_C12_TARGET,,,NOT_PHASE4_DE12_TARGET,,,NOT_PHASE5_GA11_TARGET,,,NOT_PHASE6_M26_TARGET,,,FROZEN_V1,moderate,Canonical identity frozen in MacronariaMatrix v1.0.0 after the multi-phase lineage and duplicate audit.
MC0860,ANTERIOR_CAUDAL_NEURAL_ARCHES_PREZYGAPO_PHYSEAL_MIDLINE_BOSS,"Anterior caudal neural arches, prezygapo- physeal midline ‘boss’ ventral to prezygapophyses: ab- sent (0); present (1) (new character: based on Mannion et al., 2011).",Mannion et al. (2019) supplied character list,M19:C493,M19_added_block_provisional_distinct,,,"new character: based on Mannion et al., 2011",MC0121; MC0122; MC0125,moderate,2,2,2,M19; M26,no,2019,2026,7,frozen-v1.0,NOT_YET_AUDITED,,,FROZEN_CURRENT_ID,high,Accepted in Phase 2 after source-first review; no supported older canonical equivalent was identified.,,NOT_PHASE3_C12_TARGET,,,NOT_PHASE4_DE12_TARGET,,,NOT_PHASE5_GA11_TARGET,,,NOT_PHASE6_M26_TARGET,,,FROZEN_V1,moderate,Canonical identity frozen in MacronariaMatrix v1.0.0 after the multi-phase lineage and duplicate audit.
MC0861,ANTERIOR_CAUDAL_NEURAL_SPINES,"Anterior caudal neural spines, shape: single (0); slightly bifurcate (1) (Whitlock, 2011a).",Mannion et al. (2019) supplied character list,M19:C494,M19_added_block_provisional_distinct,,,"Whitlock, 2011a",MC0085; MC0271; MC0089,moderate,2,2,2,M19; M26,no,2019,2026,7,frozen-v1.0,NOT_YET_AUDITED,,,FROZEN_CURRENT_ID,high,Accepted in Phase 2 after source-first review; no supported older canonical equivalent was identified.,,NOT_PHASE3_C12_TARGET,,,NOT_PHASE4_DE12_TARGET,,,NOT_PHASE5_GA11_TARGET,,,NOT_PHASE6_M26_TARGET,,,FROZEN_V1,moderate,Canonical identity frozen in MacronariaMatrix v1.0.0 after the multi-phase lineage and duplicate audit.
MC0862,ANTERIOR_CAUDAL_NEURAL_SPINES_DORSAL_MARGIN_LATERAL_VIEW,"Anterior caudal neural spines, dorsal margin in lateral view: flat or convex (0); concave (1) (new character).",Mannion et al. (2019) supplied character list,M19:C495,M19_added_block_provisional_distinct,,,,MC0126; MC0284; MC0271,moderate,2,2,2,M19; M26,no,2019,2026,7,frozen-v1.0,NOT_YET_AUDITED,,,FROZEN_CURRENT_ID,high,Accepted in Phase 2 after source-first review; no supported older canonical equivalent was identified.,,NOT_PHASE3_C12_TARGET,,,NOT_PHASE4_DE12_TARGET,,,NOT_PHASE5_GA11_TARGET,,,NOT_PHASE6_M26_TARGET,,,FROZEN_V1,moderate,Canonical identity frozen in MacronariaMatrix v1.0.0 after the multi-phase lineage and duplicate audit.
MC0864,ANTERIOR_CAUDAL_NEURAL_SPINES_LATERAL_LAMINA,"Anterior caudal neural spines, lateral lamina: absent (0); present (1) (Wilson, 1999).",Mannion et al. (2019) supplied character list,M19:C497,M19_added_block_provisional_distinct,,,"Wilson, 1999",MC0123; MC0124; MC0284,moderate,2,2,2,M19; M26,no,2019,2026,7,frozen-v1.0,NOT_YET_AUDITED,,,FROZEN_CURRENT_ID,high,Accepted in Phase 2 after source-first review; no supported older canonical equivalent was identified.,,NOT_PHASE3_C12_TARGET,,,NOT_PHASE4_DE12_TARGET,,,NOT_PHASE5_GA11_TARGET,,,NOT_PHASE6_M26_TARGET,,,FROZEN_V1,moderate,Canonical identity frozen in MacronariaMatrix v1.0.0 after the multi-phase lineage and duplicate audit.
MC0865,ANTERIOR_CAUDAL_NEURAL_SPINES_LATERAL_MARGIN_LATERAL_LAMINA,"Anterior caudal neural spines, lateral margin of lateral lamina: retains the same anteroposterior width along its length (0); expands anteroposteriorly towards its dorsal end (1) (Tschopp et al., 2015a).",Mannion et al. (2019) supplied character list,M19:C498,M19_added_block_provisional_distinct,,,"Tschopp et al., 2015a",MC0126; MC0429; MC0284,moderate,2,2,2,M19; M26,no,2019,2026,7,frozen-v1.0,NOT_YET_AUDITED,,,FROZEN_CURRENT_ID,high,Accepted in Phase 2 after source-first review; no supported older canonical equivalent was identified.,,NOT_PHASE3_C12_TARGET,,,NOT_PHASE4_DE12_TARGET,,,NOT_PHASE5_GA11_TARGET,,,NOT_PHASE6_M26_TARGET,,,FROZEN_V1,moderate,Canonical identity frozen in MacronariaMatrix v1.0.0 after the multi-phase lineage and duplicate audit.
MC0866,ANTERIOR_CAUDAL_NEURAL_SPINES_ELLIPTICAL_DE_PRESSION_BETWEEN,"Anterior caudal neural spines, elliptical de- pression between lateral lamina and spinopostzya- pophyseal/postspinal lamina on lateral neural spine: absent (0); present (1) (Sereno et al., 2007; Tschopp et al., 2015a).",Mannion et al. (2019) supplied character list,M19:C499,M19_added_block_provisional_distinct,,,"Sereno et al., 2007; Tschopp et al., 2015a",MC0124; MC0122; MC0284,moderate,2,2,2,M19; M26,no,2019,2026,7,frozen-v1.0,NOT_YET_AUDITED,,,FROZEN_CURRENT_ID,high,Accepted in Phase 2 after source-first review; no supported older canonical equivalent was identified.,,NOT_PHASE3_C12_TARGET,,,NOT_PHASE4_DE12_TARGET,,,NOT_PHASE5_GA11_TARGET,,,NOT_PHASE6_M26_TARGET,,,FROZEN_V1,moderate,Canonical identity frozen in MacronariaMatrix v1.0.0 after the multi-phase lineage and duplicate audit.
MC0867,ANTERIOR_CAUDAL_NEURAL_SPINES_TRIANGULAR_LAT_ERAL_PROCESSES,"Anterior caudal neural spines, triangular lat- eral processes: absent (0); present (1) (Sereno et al., 2007).",Mannion et al. (2019) supplied character list,M19:C500,M19_added_block_provisional_distinct,,,"Sereno et al., 2007",MC0284; MC0125; MC0123,moderate,2,2,2,M19; M26,no,2019,2026,7,frozen-v1.0,NOT_YET_AUDITED,,,FROZEN_CURRENT_ID,high,Accepted in Phase 2 after source-first review; no supported older canonical equivalent was identified.,,NOT_PHASE3_C12_TARGET,,,NOT_PHASE4_DE12_TARGET,,,NOT_PHASE5_GA11_TARGET,,,NOT_PHASE6_M26_TARGET,,,FROZEN_V1,moderate,Canonical identity frozen in MacronariaMatrix v1.0.0 after the multi-phase lineage and duplicate audit.
MC0868,ANTERIORMOST_CAUDAL_RIBS_DISTAL_TIP_VENTRALLY_DEFLECTED_SUCH,"Anteriormost caudal ribs (excluding the first), distal tip ventrally deflected, such that the ventral margin of the caudal rib is strongly concave in an- terior/posterior view: absent (0); present (1) (Gallina et al., 2014; modified here).",Mannion et al. (2019) supplied character list,M19:C501,M19_added_block_provisional_distinct,,,"Gallina et al., 2014; modified here",MC0281; MC0370; MC0284,moderate,2,2,2,M19; M26,no,2019,2026,7,frozen-v1.0,NOT_YET_AUDITED,,,FROZEN_CURRENT_ID,high,Accepted in Phase 2 after source-first review; no supported older canonical equivalent was identified.,,NOT_PHASE3_C12_TARGET,,,NOT_PHASE4_DE12_TARGET,,,NOT_PHASE5_GA11_TARGET,,,NOT_PHASE6_M26_TARGET,,,FROZEN_V1,moderate,Canonical identity frozen in MacronariaMatrix v1.0.0 after the multi-phase lineage and duplicate audit.
MC0869,ANTERIORMOST_CAUDAL_RIBS_ORIENTATION_VEN_TRAL_ANTERIOR_POSTERIOR,"Anteriormost caudal ribs, orientation of ven- tral surface in anterior/posterior view: lateral (less than 30º to the horizontal plane) (0); dorsolateral (at 30° or more to the horizontal plane, typically 40–50°) (1) (Whitlock, 2011a; modified here; note that this is based on the entire length of the rib, rather than just the medial portion).",Mannion et al. (2019) supplied character list,M19:C502,M19_added_block_provisional_distinct,,,"Whitlock, 2011a; modified here; note that this is based on the entire length of the rib, rather than just the medial portion",MC0347; MC0298; MC0035,moderate,2,2,2,M19; M26,no,2019,2026,7,frozen-v1.0,NOT_YET_AUDITED,,,FROZEN_CURRENT_ID,high,Accepted in Phase 2 after source-first review; no supported older canonical equivalent was identified.,,NOT_PHASE3_C12_TARGET,,,NOT_PHASE4_DE12_TARGET,,,NOT_PHASE5_GA11_TARGET,,,NOT_PHASE6_M26_TARGET,,,FROZEN_V1,moderate,Canonical identity frozen in MacronariaMatrix v1.0.0 after the multi-phase lineage and duplicate audit.
MC0870,ANTERIORMOST_CAUDAL_RIBS_ANTERIOR,"Anteriormost caudal ribs, anterior surface: unexcavated (0); excavated, forming a sharp-lipped fossa or foramen (1) (new character: based on Mannion et al., 2011).",Mannion et al. (2019) supplied character list,M19:C503,M19_added_block_provisional_distinct,,,"new character: based on Mannion et al., 2011",MC0343; MC0125; MC0284,moderate,2,2,2,M19; M26,no,2019,2026,7,frozen-v1.0,NOT_YET_AUDITED,,,FROZEN_CURRENT_ID,high,Accepted in Phase 2 after source-first review; no supported older canonical equivalent was identified.,,NOT_PHASE3_C12_TARGET,,,NOT_PHASE4_DE12_TARGET,,,NOT_PHASE5_GA11_TARGET,,,NOT_PHASE6_M26_TARGET,,,FROZEN_V1,moderate,Canonical identity frozen in MacronariaMatrix v1.0.0 after the multi-phase lineage and duplicate audit.
MC0871,ANTERIORMOST_CAUDAL_RIBS_EXCAVATED_ANTERIOR_INTERNALLY_SUBDIVIDED_BY,"Anteriormost caudal ribs, excavated anterior surface internally subdivided by subvertical ridges: ab- sent (0); present (1) (new character: based on Mannion et al., 2011).",Mannion et al. (2019) supplied character list,M19:C504,M19_added_block_provisional_distinct,,,"new character: based on Mannion et al., 2011",MC0279; MC0343; MC0299,moderate,2,2,2,M19; M26,no,2019,2026,7,frozen-v1.0,NOT_YET_AUDITED,,,FROZEN_CURRENT_ID,high,Accepted in Phase 2 after source-first review; no supported older canonical equivalent was identified.,,NOT_PHASE3_C12_TARGET,,,NOT_PHASE4_DE12_TARGET,,,NOT_PHASE5_GA11_TARGET,,,NOT_PHASE6_M26_TARGET,,,FROZEN_V1,moderate,Canonical identity frozen in MacronariaMatrix v1.0.0 after the multi-phase lineage and duplicate audit.
MC0872,ANTERIOR_CAUDAL_RIBS_POSITION,"Anterior caudal ribs, position: situated on the centrum and arch (0); restricted to the neural arch and dorsal margin of centrum (1) (new character: based on Mannion et al., 2011).",Mannion et al. (2019) supplied character list,M19:C505,M19_added_block_provisional_distinct,,,"new character: based on Mannion et al., 2011",MC0282; MC0127; MC0437,moderate,2,2,2,M19; M26,no,2019,2026,7,frozen-v1.0,NOT_YET_AUDITED,,,FROZEN_CURRENT_ID,high,Accepted in Phase 2 after source-first review; no supported older canonical equivalent was identified.,,NOT_PHASE3_C12_TARGET,,,NOT_PHASE4_DE12_TARGET,,,NOT_PHASE5_GA11_TARGET,,,NOT_PHASE6_M26_TARGET,,,FROZEN_V1,moderate,Canonical identity frozen in MacronariaMatrix v1.0.0 after the multi-phase lineage and duplicate audit.
MC0873,MIDDLE_CAUDAL_CENTRA_VENTRAL_LONGITUDINAL_HOL_LOW,"Middle caudal centra, ventral longitudinal hol- low: absent (0); present (1) (McIntosh, 1990; Upchurch, 1995, 1998; Wilson, 2002; revised here to separate an- terior and middle caudal vertebrae).",Mannion et al. (2019) supplied character list,M19:C506,split_derived,MC0132,split_from,"McIntosh, 1990; Upchurch, 1995, 1998; Wilson, 2002; revised here to separate an- terior and middle caudal vertebrae",MC0132; MC0287; MC0456,high,2,2,2,M19; M26,no,2019,2026,7,frozen-v1.0,NOT_YET_AUDITED,,,NOT_PHASE2_TARGET,,,,NOT_PHASE3_C12_TARGET,,,NOT_PHASE4_DE12_TARGET,,,NOT_PHASE5_GA11_TARGET,,,NOT_PHASE6_M26_TARGET,,,FROZEN_V1,high,Canonical identity frozen in MacronariaMatrix v1.0.0 after the multi-phase lineage and duplicate audit.
