occurrence_id,matrix_id,dataset_name,dataset_role,year,source_character_no,canonical_character_id,original_canonical_character_id,source_label,source_definition,source_states,ordering,source_block,relationship_to_canonical,parent_occurrence,parent_canonical_ids,definition_source,source_attribution,source_reference_codes,related_non_equivalent_concepts,mapping_confidence,top_candidates,notes
M26:C193,M26,Mannion et al. 2026,analysis,2026,193,MC0286,MC0597,,"Middle-posterior caudal neural arches, distance that prezygapophyses extend beyond the anterior margin of the centrum: less than 20% of centrum length (excluding ball), short prezygapophyses (0); 20% or greater of centrum length (excluding ball), elongate prezygapophyses (1) (Gonzlez Riga, 2003; Mannion et al., 2013; note that in taxa without anteriorly biased neural arches this prezygapophyseal extension is extrapolated as if the arch was anteriorly positioned on the centrum).",,unordered,M19-retained C1-C548,inherited_unchanged,,MC0286,,"Gonzlez Riga, 2003; Mannion et al., 2013; note that in taxa without anteriorly biased neural arches this prezygapophyseal extension is extrapolated as if the arch was anteriorly positioned on the centrum",,,moderate,,M26 retains the M19 character number and biological proposition; canonical ID propagated directly from M19.
M26:C194,M26,Mannion et al. 2026,analysis,2026,194,MC0598,MC0598,,"Anteriormost caudal neural spines, sharp lipped lateral coel (spinodiapophyseal fossa [SDF] of Wilson et al., 2011) bounded by spinoprezygapophyseal lamina (SPRL), spinopostzygapophyseal lamina (SPOL) and postzygodiapophyseal lamina (PODL): absent (0); present (1) (Wilson, 2002; Whitlock et al., 2011; Wilson et al., 2011; Mannion et al., 2013).",,unordered,M19-retained C1-C548,inherited_unchanged,,MC0598,,"spinodiapophyseal fossa [SDF] of Wilson et al., 2011 | Wilson, 2002; Whitlock et al., 2011; Wilson et al., 2011; Mannion et al., 2013",,,moderate,,M26 retains the M19 character number and biological proposition; canonical ID propagated directly from M19.
M26:C195,M26,Mannion et al. 2026,analysis,2026,195,MC0599,MC0599,,"Anterior caudal neural spines, project: posterodorsally (0); dorsally (sometimes with a subtle anterior deflection) (1); anterodorsally, such that the anterodorsal margin of the neural spine projects beyond the anterior margin of the centrum (2) (Gonzalez Riga et al., 2009; Mannion et al., 2013; Poropat et al., 2016) [ordered].",,ordered,M19-retained C1-C548,inherited_unchanged,,MC0599,,"Gonzalez Riga et al., 2009; Mannion et al., 2013; Poropat et al., 2016",,,moderate,,M26 retains the M19 character number and biological proposition; canonical ID propagated directly from M19.
M26:C196,M26,Mannion et al. 2026,analysis,2026,196,MC0600,MC0600,,"Anterior caudal neural spines, anterodorsal margin of neural spine: level with or posterior to posterior margin of postzygapophyses (0); situated anterior to posterior margin of postzygapophyses (usually does not even approach postzygapophyses) (1) (Salgado et al., 1997; Mannion et al., 2013).",,unordered,M19-retained C1-C548,inherited_unchanged,,MC0600,,"Salgado et al., 1997; Mannion et al., 2013",,,moderate,,M26 retains the M19 character number and biological proposition; canonical ID propagated directly from M19.
M26:C197,M26,Mannion et al. 2026,analysis,2026,197,MC0601,MC0601,,"Anterior caudal neural spines, prespinal and postspinal laminae: absent or form mediolaterally wide surfaces, with little anterior relief, 'infilling' the prespinal and postspinal fossae (0); form distinct mediolaterally narrow ridges or laminae along the midline of the prespinal and postspinal fossae (1) (Mannion et al., 2013).",,unordered,M19-retained C1-C548,inherited_unchanged,,MC0601,,"Mannion et al., 2013",,,moderate,,M26 retains the M19 character number and biological proposition; canonical ID propagated directly from M19.
M26:C198,M26,Mannion et al. 2026,analysis,2026,198,MC0122,MC0602,,"Anterior caudal neural spines, spinoprezygapophyseal lamina (SPRL)- spinopostzygapophyseal lamina (SPOL) contact: absent (0); present, forming a prominent lateral lamina on the neural spine (1) (Wilson, 1999, 2002; Mannion et al., 2019a; only taxa in which the SPRL extends onto the lateral surface are scored).",,unordered,M19-retained C1-C548,inherited_unchanged,,MC0122,,"Wilson, 1999, 2002; Mannion et al., 2019a; only taxa in which the SPRL extends onto the lateral surface are scored",,,moderate,,M26 retains the M19 character number and biological proposition; canonical ID propagated directly from M19.
M26:C199,M26,Mannion et al. 2026,analysis,2026,199,MC0603,MC0603,,"Middle caudal neural spines, in lateral view, widen anteroposteriorly (approximately doubling) from their base to their summit: absent (0); present (1) (Mannion et al., 2013).",,unordered,M19-retained C1-C548,inherited_unchanged,,MC0603,,"Mannion et al., 2013",,,moderate,,M26 retains the M19 character number and biological proposition; canonical ID propagated directly from M19.
M26:C200,M26,Mannion et al. 2026,analysis,2026,200,MC0604,MC0604,,"Middle caudal neural spines, extend posteriorly to the mid-point (or beyond) of the proceeding caudal centrum: present (0); absent (usually do not extend beyond the posterior margin of the centrum) (1) (Remes et al., 2009; Mannion et al., 2013; note that in taxa with anteriorly biased neural arches this posterior extension is extrapolated as if the arch was centrally positioned on the centrum).",,unordered,M19-retained C1-C548,inherited_unchanged,,MC0604,,"Remes et al., 2009; Mannion et al., 2013; note that in taxa with anteriorly biased neural arches this posterior extension is extrapolated as if the arch was centrally positioned on the centrum",,,moderate,,M26 retains the M19 character number and biological proposition; canonical ID propagated directly from M19.
M26:C201,M26,Mannion et al. 2026,analysis,2026,201,MC0605,MC0605,,"Caudal ribs: present beyond approximately Cd10 (usually at least up to approximately Cd15) (0); only present through to approximately Cd10 (1) (Upchurch, 1998; Wilson, 2002).",,unordered,M19-retained C1-C548,inherited_unchanged,,MC0605,,"Upchurch, 1998; Wilson, 2002",,,moderate,,M26 retains the M19 character number and biological proposition; canonical ID propagated directly from M19.
M26:C202,M26,Mannion et al. 2026,analysis,2026,202,MC0251,MC0251,,"First caudal rib (transverse process), with prominent ventral bulge: absent (0); present (1) (Wilson, 2002; Chure et al., 2010; note that this feature is sometimes present in subsequent caudal vertebrae too: consequently, this character is coded as the derived state if present in any anterior caudal vertebrae, but coded as a '?' if the first caudal vertebra is not preserved and the feature is absent in other anterior caudal vertebrae).",,unordered,M19-retained C1-C548,inherited_unchanged,,MC0251,,"Wilson, 2002; Chure et al., 2010; note that this feature is sometimes present in subsequent caudal vertebrae too: consequently, this character is coded as the derived state if present in any anterior caudal vertebrae, but coded as a '?' if the first caudal vertebra is not preserved and the feature is absent in other anterior caudal vertebrae",,,high,,M26 retains the M19 character number and biological proposition; canonical ID propagated directly from M19.
M26:C203,M26,Mannion et al. 2026,analysis,2026,203,MC0606,MC0606,,"First caudal rib, expands anteroposteriorly towards its distal end, forming an 'anchor' shape in dorsal view: absent (0); present (1) (Suteethorn et al., 2010; Mannion et al., 2013).",,unordered,M19-retained C1-C548,inherited_unchanged,,MC0606,,"Suteethorn et al., 2010; Mannion et al., 2013",,,moderate,,M26 retains the M19 character number and biological proposition; canonical ID propagated directly from M19.
M26:C204,M26,Mannion et al. 2026,analysis,2026,204,MC0128,MC0607,,"Anterior caudal ribs, shape in anterior view: triangular, tapering distally (0); wing-like, with a dorsolaterally oriented dorsal margin (1) (Berman & McIntosh, 1978; McIntosh, 1990; Upchurch, 1995, 1998; Whitlock et al., 2011).",,unordered,M19-retained C1-C548,inherited_unchanged,,MC0128,,"Berman & McIntosh, 1978; McIntosh, 1990; Upchurch, 1995, 1998; Whitlock et al., 2011",,,moderate,,M26 retains the M19 character number and biological proposition; canonical ID propagated directly from M19.
M26:C205,M26,Mannion et al. 2026,analysis,2026,205,MC0608,MC0608,,"Anterior caudal ribs: curve strongly anterolaterally (0); mainly laterally (1); curve strongly posterolaterally (2) (Mannion & Calvo, 2011; D'Emic, 2012; Mannion et al., 2013) [ordered].",,ordered,M19-retained C1-C548,inherited_unchanged,,MC0608,,"Mannion & Calvo, 2011; D'Emic, 2012; Mannion et al., 2013",,,moderate,,M26 retains the M19 character number and biological proposition; canonical ID propagated directly from M19.
M26:C206,M26,Mannion et al. 2026,analysis,2026,206,MC0609,MC0609,,"Anterior caudal ribs: do not extend beyond posterior end of centrum (excluding posterior ball) (0); extend beyond posterior end of centrum (excluding posterior ball) (1) (Mannion & Calvo, 2011; Mannion et al., 2013, 2019a; only taxa with posterolaterally directed caudal ribs are scored for this character).",,unordered,M19-retained C1-C548,inherited_unchanged,,MC0609,,"Mannion & Calvo, 2011; Mannion et al., 2013, 2019a; only taxa with posterolaterally directed caudal ribs are scored for this character",,,moderate,,M26 retains the M19 character number and biological proposition; canonical ID propagated directly from M19.
M26:C207,M26,Mannion et al. 2026,analysis,2026,207,MC0610,MC0610,,"First chevron, morphology: Y-shaped and does not differ notably from subsequent chevrons (0); anteroposteriorly flattened and V-shaped, with dorsoventrally reduced distal blade (1) (Gomani, 2005; Rauhut, 2006; Mannion & Calvo, 2011; Mannion et al., 2013).",,unordered,M19-retained C1-C548,inherited_unchanged,,MC0610,,"Gomani, 2005; Rauhut, 2006; Mannion & Calvo, 2011; Mannion et al., 2013",,,moderate,,M26 retains the M19 character number and biological proposition; canonical ID propagated directly from M19.
M26:C208,M26,Mannion et al. 2026,analysis,2026,208,MC0611,MC0611,,"Anterior chevrons, proximal ends: open dorsally (0); bridged dorsally by a bar of bone (1) (Powell, 1992; Calvo & Salgado, 1995; Upchurch, 1995, 1998; Mannion et al., 2013).",,unordered,M19-retained C1-C548,inherited_unchanged,,MC0611,,"Powell, 1992; Calvo & Salgado, 1995; Upchurch, 1995, 1998; Mannion et al., 2013",,,moderate,,M26 retains the M19 character number and biological proposition; canonical ID propagated directly from M19.
M26:C209,M26,Mannion et al. 2026,analysis,2026,209,MC0612,MC0612,,"Anterior-middle chevrons, lateral bulges close to distal ends of chevron blades: absent (0); present (1) (Mannion et al., 2013).",,unordered,M19-retained C1-C548,inherited_unchanged,,MC0612,,"Mannion et al., 2013",,,moderate,,M26 retains the M19 character number and biological proposition; canonical ID propagated directly from M19.
M26:C210,M26,Mannion et al. 2026,analysis,2026,210,MC0613,MC0613,,"Middle-posterior chevrons, with anterior expansion of distal blade: present (0); absent (1) (Berman & McIntosh, 1978; Upchurch, 1995, 1998; Wilson & Sereno, 1998; Mannion et al., 2013).",,unordered,M19-retained C1-C548,inherited_unchanged,,MC0613,,"Berman & McIntosh, 1978; Upchurch, 1995, 1998; Wilson & Sereno, 1998; Mannion et al., 2013",,,moderate,,M26 retains the M19 character number and biological proposition; canonical ID propagated directly from M19.
M26:C211,M26,Mannion et al. 2026,analysis,2026,211,MC0614,MC0614,,"Middle-posterior chevrons, with posterior expansion of distal blade (excluding the natural posteroventral curvature of many chevrons): present (0); absent (1) (Berman & McIntosh, 1978; Upchurch, 1995, 1998; Wilson & Sereno, 1998; Mannion et al., 2013).",,unordered,M19-retained C1-C548,inherited_unchanged,,MC0614,,"Berman & McIntosh, 1978; Upchurch, 1995, 1998; Wilson & Sereno, 1998; Mannion et al., 2013",,,moderate,,M26 retains the M19 character number and biological proposition; canonical ID propagated directly from M19.
M26:C212,M26,Mannion et al. 2026,analysis,2026,212,MC0375,MC0615,,"Scapular acromion (proximal plate), area situated posterior to the acromial ridge: flat or convex (0); forms a separate excavated area (1) (Upchurch et al., 2004a).",,unordered,M19-retained C1-C548,inherited_unchanged,,MC0375,,"Upchurch et al., 2004a",,,moderate,,M26 retains the M19 character number and biological proposition; canonical ID propagated directly from M19.
M26:C213,M26,Mannion et al. 2026,analysis,2026,213,MC0153,MC0616,,"Scapular glenoid surface, orientation: faces anteroventrally and/or slightly laterally (0); deflected to face anteroventrally and medially (1) (Wilson & Sereno, 1998; Upchurch et al., 2004a).",,unordered,M19-retained C1-C548,inherited_unchanged,,MC0153,,"Wilson & Sereno, 1998; Upchurch et al., 2004a",,,moderate,,M26 retains the M19 character number and biological proposition; canonical ID propagated directly from M19.
M26:C214,M26,Mannion et al. 2026,analysis,2026,214,MC0617,MC0617,,"Scapula, posterior margin of the dorsal part of the acromion: straight and oriented vertically, or sloping to face posterodorsally (0); concave, posterodorsal corner of acromion overhangs the dorsal surface of the scapular blade (1) (Rauhut et al., 2005; Mannion, 2009; Mannion et al., 2013).",,unordered,M19-retained C1-C548,inherited_unchanged,,MC0617,,"Rauhut et al., 2005; Mannion, 2009; Mannion et al., 2013",,,moderate,,M26 retains the M19 character number and biological proposition; canonical ID propagated directly from M19.
M26:C215,M26,Mannion et al. 2026,analysis,2026,215,MC0618,MC0618,,"Scapular acromion, subtriangular process at posteroventral corner: absent (0); present (1) (Smith et al., 2001; Bonaparte et al., 2006; Carballido et al., 2011; D'Emic et al., 2011; Mannion et al., 2013).",,unordered,M19-retained C1-C548,inherited_unchanged,,MC0618,,"Smith et al., 2001; Bonaparte et al., 2006; Carballido et al., 2011; D'Emic et al., 2011; Mannion et al., 2013",,,moderate,,M26 retains the M19 character number and biological proposition; canonical ID propagated directly from M19.
M26:C216,M26,Mannion et al. 2026,analysis,2026,216,MC0619,MC0619,,"Scapular blade, subtriangular process at anteroventral corner: absent (0); present (1) (Carballido et al., 2011; D'Emic et al., 2011; Mannion et al., 2013).",,unordered,M19-retained C1-C548,inherited_unchanged,,MC0619,,"Carballido et al., 2011; D'Emic et al., 2011; Mannion et al., 2013",,,moderate,,M26 retains the M19 character number and biological proposition; canonical ID propagated directly from M19.
M26:C217,M26,Mannion et al. 2026,analysis,2026,217,MC0154,MC0154,,"Scapular blade, cross-sectional shape at base: rectangular (0); D- shaped (lateral surface is strongly convex dorsoventrally and medial surface flat) (1) (Wilson, 2002).",,unordered,M19-retained C1-C548,inherited_unchanged,,MC0154,,"Wilson, 2002",,,high,,M26 retains the M19 character number and biological proposition; canonical ID propagated directly from M19.
