relationship_id,source_occurrences,target_occurrence,canonical_character_id,original_canonical_character_id,relationship_type,confidence,source_block,source_attribution,source_reference_codes,related_non_equivalent_concepts,top_candidate,top_candidate_score,rationale
REL-M26-554,,M26:C554,MC0921,MC0921,M26_added_provisional_distinct,moderate,M26-added C549-C576,"Poropat et al., 2023",,MC0038; MC0033,,,Character added in the M26 block. No existing canonical concept was equivalent enough to merge safely; related concepts are retained only as non-equivalent context.
REL-M26-555,,M26:C555,MC0922,MC0922,M26_added_provisional_distinct,moderate,M26-added C549-C576,"Poropat et al., 2023",,MC0017,,,Character added in the M26 block. No existing canonical concept was equivalent enough to merge safely; related concepts are retained only as non-equivalent context.
REL-M26-556,,M26:C556,MC0923,MC0923,M26_added_provisional_distinct,moderate,M26-added C549-C576,"Poropat et al., 2023",,MC0033,,,Character added in the M26 block. No existing canonical concept was equivalent enough to merge safely; related concepts are retained only as non-equivalent context.
REL-M26-557,M19:C122,M26:C557,MC0924,MC0924,split_derived,high,M26-added C549-C576,"McIntosh, 1990; Russell & Zheng, 1993; Upchurch, 1995, 1998; revised here",,,,,M26 C557 isolates whether the postaxial cervical lateral fossa/foramen is divided by one or more laminae. This is the second component extracted from the compound M19 C122 character.
REL-M26-558,,M26:C558,MC0925,MC0925,M26_added_provisional_distinct,moderate,M26-added C549-C576,"new character: based on Coria et al., 2013; Gorscak et al., 2014",,MC0829,,,Character added in the M26 block. No existing canonical concept was equivalent enough to merge safely; related concepts are retained only as non-equivalent context.
REL-M26-559,,M26:C559,MC0926,MC0926,M26_added_provisional_distinct,moderate,M26-added C549-C576,"new character: based on Gorscak et al., 2014; note that this is most clearly seen in ventral view",,,,,Character added in the M26 block. No existing canonical concept was equivalent enough to merge safely; related concepts are retained only as non-equivalent context.
REL-M26-560,,M26:C560,MC0927,MC0927,M26_added_provisional_distinct,moderate,M26-added C549-C576,"Salgado et al., 1997; modified here",,,,,Character added in the M26 block. No existing canonical concept was equivalent enough to merge safely; related concepts are retained only as non-equivalent context.
REL-M26-561,,M26:C561,MC0928,MC0928,M26_added_provisional_distinct,moderate,M26-added C549-C576,"Campos et al., 2005; Gorscak & O'Connor, 2016; modified here; note that these expansions are not formed by laminae",,MC0267; MC0267,,,Character added in the M26 block. No existing canonical concept was equivalent enough to merge safely; related concepts are retained only as non-equivalent context.
REL-M26-562,,M26:C562,MC0929,MC0929,M26_added_provisional_distinct,moderate,M26-added C549-C576,"new character: based on Cerda et al., 2012",,MC0581,,,Character added in the M26 block. No existing canonical concept was equivalent enough to merge safely; related concepts are retained only as non-equivalent context.
REL-M26-563,,M26:C563,MC0930,MC0930,M26_added_provisional_distinct,moderate,M26-added C549-C576,"new character: based on Cerda et al., 2012",,MC0077,,,Character added in the M26 block. No existing canonical concept was equivalent enough to merge safely; related concepts are retained only as non-equivalent context.
REL-M26-564,C12:C216,M26:C564,MC0377,MC0377,probable_equivalent,moderate,M26-added C549-C576,"Sanz et al., 1999",,,,,Likely the same ventrally positioned ridge on the medial scapular surface represented by MC0377; wording is broader ('ridge or tuberosity') and restricted to the proximal half.
REL-M26-565,,M26:C565,MC0931,MC0931,M26_added_provisional_distinct,moderate,M26-added C549-C576,"new character: based on Mannion & Otero, 2012; Gorscak et al., 2017",,MC0383; MC0383,,,Character added in the M26 block. No existing canonical concept was equivalent enough to merge safely; related concepts are retained only as non-equivalent context.
REL-M26-566,,M26:C566,MC0932,MC0932,M26_added_provisional_distinct,moderate,M26-added C549-C576,"Sekiya, 2011; Carballido et al., 2017; Dez Daz et al. 2025",,MC0769,,,Character added in the M26 block. No existing canonical concept was equivalent enough to merge safely; related concepts are retained only as non-equivalent context.
REL-M26-567,,M26:C567,MC0933,MC0933,M26_added_provisional_distinct,moderate,M26-added C549-C576,"Dez Daz et al., 2013, 2018, 2025",,MC0402,,,Character added in the M26 block. No existing canonical concept was equivalent enough to merge safely; related concepts are retained only as non-equivalent context.
REL-M26-568,,M26:C568,MC0934,MC0934,M26_added_provisional_distinct,moderate,M26-added C549-C576,Dez Daz et al. 2025,,MC0299; MC0506,,,Character added in the M26 block. No existing canonical concept was equivalent enough to merge safely; related concepts are retained only as non-equivalent context.
REL-M26-569,,M26:C569,MC0935,MC0935,M26_added_provisional_distinct,moderate,M26-added C549-C576,Dez Daz et al. 2025,,MC0208; MC0245,,,Character added in the M26 block. No existing canonical concept was equivalent enough to merge safely; related concepts are retained only as non-equivalent context.
REL-M26-570,,M26:C570,MC0936,MC0936,M26_added_provisional_distinct,moderate,M26-added C549-C576,"Curry Rogers, 2005; D'Emic et al., 2009",,MC0234,,,Character added in the M26 block. No existing canonical concept was equivalent enough to merge safely; related concepts are retained only as non-equivalent context.
REL-M26-571,M19:C176,M26:C571,MC0937,MC0937,split_derived,high,M26-added C549-C576,Beeston et al. 2024,,,,,"M26 C571 isolates camellate internal tissue in the anteriormost caudal neural arches, complementing the centrum-specific M26 C176."
REL-M26-572,,M26:C572,MC0938,MC0938,M26_added_provisional_distinct,moderate,M26-added C549-C576,Upchurch et al. 2004b; Tschopp et al. 2015; modified here; note that the derived state is scored if a keel is present in the anteriormost caudal vertebra preserved,,MC0532; MC0535; MC0434; MC0434,,,Character added in the M26 block. No existing canonical concept was equivalent enough to merge safely; related concepts are retained only as non-equivalent context.
REL-M26-573,,M26:C573,MC0939,MC0939,M26_added_provisional_distinct,moderate,M26-added C549-C576,Beeston et al. 2024,,MC0383; MC0383,,,Character added in the M26 block. No existing canonical concept was equivalent enough to merge safely; related concepts are retained only as non-equivalent context.
REL-M26-574,,M26:C574,MC0940,MC0940,M26_added_provisional_distinct,moderate,M26-added C549-C576,Beeston et al. 2024,,MC0631,,,Character added in the M26 block. No existing canonical concept was equivalent enough to merge safely; related concepts are retained only as non-equivalent context.
REL-M26-575,,M26:C575,MC0941,MC0941,M26_added_provisional_distinct,moderate,M26-added C549-C576,new character: based on Upchurch et al. 2011; D'Emic et al. 2013,,MC0393; MC0453,,,Character added in the M26 block. No existing canonical concept was equivalent enough to merge safely; related concepts are retained only as non-equivalent context.
REL-M26-576,,M26:C576,MC0942,MC0942,M26_added_provisional_distinct,moderate,M26-added C549-C576,Beeston et al. 2024 | Janensch 1914,,MC0402,,,Character added in the M26 block. No existing canonical concept was equivalent enough to merge safely; related concepts are retained only as non-equivalent context.
REL-PHASE2-MC0531,WIL02_REF:C77,M19:C115,MC0531,MC0531,split_derived,high,Phase-2 canonical freeze audit,"Wilson & Sereno, 1998; Carballido et al., 2011; Mannion et al., 2013",,,MC0077,,Presacral bone texture is regionalized in M19/M26 to cervical + anteriormost dorsal internal tissue structure.
REL-PHASE2-MC0553,WIL02_REF:C77,M19:C141,MC0553,MC0553,split_derived,high,Phase-2 canonical freeze audit,"Wilson & Sereno, 1998; Carballido et al., 2011; Mannion et al., 2013",,,MC0077,,Presacral bone texture is regionalized in M19/M26 to middle–posterior dorsal internal tissue structure.
REL-PHASE2-MC0519,WIL02_REF:C36,M19:C93,MC0519,MC0519,split_derived,high,Phase-2 canonical freeze audit,"Madsen et al., 1995; Upchurch, 1998; Wilson & Sereno, 1998; Wilson, 2002; Mannion et al., 2013",,,MC0036,,"Wilson's multistate palatobasal-contact shape is decomposed; this M19/M26 character isolates the hook-like component, while another M19/M26 character separately scores the rocker-like surface."
REL-PHASE2-MC0732,WIL02_REF:C116,M19:C349,MC0732,MC0732,split_derived,high,Phase-2 canonical freeze audit,"Wilson, 2002; Whitlock, 2011a; Poropat et al., 2016",,,MC0116,,The broad first-caudal articular-face character is decomposed to score anterior-face convexity specifically.
REL-PHASE2-MC0586,WIL02_REF:C132,M19:C181,MC0586,MC0586,split_derived,high,Phase-2 canonical freeze audit,"McIntosh, 1990; Upchurch, 1995, 1998; Wilson, 2002; revised here to separate an- terior and middle caudal vertebrae",,,MC0132,,Wilson's anterior+middle caudal ventral-hollow character is explicitly split so M19/M26 score the anterior caudals separately.
REL-PHASE3-C12-MC0341-MC0555,C12:C123,M19:C143,MC0555,MC0555,decomposed_from_compound,high,Phase-3 C12 canonical freeze audit,C12 source coding and later M19/M26 definitions,,,MC0341,,"C12 C123 is a compound three-state thoracic/dorsal pneumatic character: absence, simple/deep pits, or deeply ramifying excavation. M19/M26 later separate this information into MC0555 (presence/absence) and MC0556 (simple/shallow versus deeply ramifying pneumatization). Keep MC0341 as the earlier compound concept and record explicit decomposition relationships rather than merging it with either child."
REL-PHASE3-C12-MC0341-MC0556,C12:C123,M19:C144,MC0556,MC0556,decomposed_from_compound,high,Phase-3 C12 canonical freeze audit,C12 source coding and later M19/M26 definitions,,,MC0341,,"C12 C123 is a compound three-state thoracic/dorsal pneumatic character: absence, simple/deep pits, or deeply ramifying excavation. M19/M26 later separate this information into MC0555 (presence/absence) and MC0556 (simple/shallow versus deeply ramifying pneumatization). Keep MC0341 as the earlier compound concept and record explicit decomposition relationships rather than merging it with either child."
REL-PHASE4-DE12-MC0441-MC0618,DE12:C69,M19:C215,MC0618,MC0618,decomposed_from_compound,high,Phase-4 DE12 canonical freeze audit,DE12 and later M19/M26 definitions,,,MC0441,,"DE12 C69 scores the number of processes on the ventral margin near the base of the scapular blade (0, 1, or 2). M19/M26 later separate this compound count into two presence/absence characters: MC0618 for the posteroventral/acromial process and MC0619 for the anteroventral blade process. Keep MC0441 as the earlier compound concept and record decomposition relationships."
REL-PHASE4-DE12-MC0441-MC0619,DE12:C69,M19:C216,MC0619,MC0619,decomposed_from_compound,high,Phase-4 DE12 canonical freeze audit,DE12 and later M19/M26 definitions,,,MC0441,,"DE12 C69 scores the number of processes on the ventral margin near the base of the scapular blade (0, 1, or 2). M19/M26 later separate this compound count into two presence/absence characters: MC0618 for the posteroventral/acromial process and MC0619 for the anteroventral blade process. Keep MC0441 as the earlier compound concept and record decomposition relationships."
REL-PHASE5-GA11-MC0266,WIL02_REF:C78,GA11:C22,MC0266,MC0266,split_derived,high,Phase-5 GA11 canonical freeze audit,GA11 definition and historical Wilson-lineage comparison,,,MC0078,,GA11 isolates pleurocoel presence in anterior/middle cervicals from Wilson's broader presacral pneumatopore character.
REL-PHASE5-GA11-MC0271,WIL02_REF:C89,GA11:C32,MC0271,MC0271,split_derived,high,Phase-5 GA11 canonical freeze audit,GA11 definition and historical Wilson-lineage comparison,,,MC0089,,GA11 isolates anterior-dorsal neural-spine bifidity from Wilson's combined posterior-cervical/anterior-dorsal bifidity character.
REL-PHASE5-GA11-MC0282-PARENT,GA11:C50,DE12:C58,MC0437,MC0437,merged_from_regional_parent,high,Phase-5 GA11 canonical freeze audit,GA11 regional character and later merged lineage,,,MC0282,,"GA11 C50 is the anterior-caudal regional parent of later merged concept MC0437, which combines anterior and middle caudal neural-arch position."
REL-PHASE6-M26-MC0925,M19:C458,M26:C558,MC0925,MC0925,regional_analogue,high,Phase-6 M26 canonical freeze audit,"new character: based on Coria et al., 2013; Gorscak et al., 2014",,MC0829,MC0829,,Regional analogue only: MC0829 scores anterior cervical ventral pneumatic fossae; M26 scores paired fossae in middle-posterior cervicals.
REL-PHASE6-M26-MC0928,GA11:C25,M26:C561,MC0928,MC0928,related_narrower_morphology,high,Phase-6 M26 canonical freeze audit,"Campos et al., 2005; Gorscak & O'Connor, 2016; modified here; note that these expansions are not formed by laminae",,MC0267,MC0267,,Related but narrower morphology: MC0267 scores general lateral expansion of posterior-cervical neural spines; M26 scores bulbous apical expansions explicitly not formed by laminae.
REL-PHASE6-M26-MC0929,M26:C176,M26:C562,MC0929,MC0929,regional_analogue,high,Phase-6 M26 canonical freeze audit,"new character: based on Cerda et al., 2012",,MC0917,MC0917,,Regional internal-tissue analogue only: middle-posterior caudals are a separate serial region.
REL-PHASE6-M26-MC0930,WIL02_REF:C77,M26:C563,MC0930,MC0930,anatomical_region_analogue,high,Phase-6 M26 canonical freeze audit,"new character: based on Cerda et al., 2012",,MC0077,MC0077,,Scapulocoracoid internal tissue is a different skeletal region from existing vertebral tissue-texture characters.
REL-PHASE6-M26-MC0936,WIL02_REF:C234,M26:C570,MC0936,MC0936,dependent_morphology,high,Phase-6 M26 canonical freeze audit,"Curry Rogers, 2005; D'Emic et al., 2009",,MC0234,MC0234,,Keeled osteoderm morphology is conditional on osteoderm presence but is not the same presence/absence character.
REL-PHASE6-M26-MC0938,DE12:C49,M26:C572,MC0938,MC0938,regional_analogue,high,Phase-6 M26 canonical freeze audit,Upchurch et al. 2004b; Tschopp et al. 2015; modified here; note that the derived state is scored if a keel is present in the anteriormost caudal vertebra preserved,,MC0434,MC0434,,Regional analogue only: the first-caudal ventral keel is distinct from axial/postaxial cervical and dorsal keel characters.
